Country_Code,Informed_consent,gender,educ,polint,ideo,reldep3,reldep2,reldep1,issue1,issue2,collact3,collact1,collact2,mancheck1,mancheck3,mancheck4,mancheck6,mancheck8,age_1,finalflag,antielite,heartland,antiim,conditions
United Kingdom,"Yes, I agree",Male,No education + [lowest categories in country x],3.0,8.0,5.0,3.0,6.0,6.0,7: Completely agree,7: Very willing,7: Very willing,4.0,5.0,5.0,5.0,5.0,5.0,42.0,sufficient/high quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Female,No education + [lowest categories in country x],4.0,5.0,4.0,3.0,4.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,23.0,sufficient/high quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Male,Highest in country X,3.0,,7: Completely agree,3.0,5.0,6.0,6.0,7: Very willing,7: Very willing,4.0,4.0,6.0,5.0,4.0,5.0,25.0,sufficient/high quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Male,Mid in country X,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,38.0,sufficient/high quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Female,Highest in country X,2.0,,5.0,4.0,5.0,5.0,6.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,25.0,sufficient/high quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Female,Mid in country X,2.0,,5.0,2.0,6.0,5.0,6.0,3.0,4.0,6.0,4.0,6.0,5.0,3.0,5.0,28.0,sufficient/high quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Female,Mid in country X,3.0,5.0,5.0,2.0,3.0,7: Completely agree,6.0,6.0,1: Very unwilling,1: Very unwilling,4.0,2.0,2.0,4.0,2.0,46.0,sufficient/high quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Female,Mid in country X,3.0,,6.0,4.0,4.0,3.0,5.0,3.0,1: Very unwilling,3.0,3.0,4.0,3.0,2.0,4.0,25.0,sufficient/high quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Male,Mid in country X,2.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,65.0,sufficient/high quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Female,Highest in country X,5.0,2.0,5.0,2.0,4.0,5.0,5.0,4.0,1: Very unwilling,3.0,5.0,3.0,4.0,5.0,6.0,30.0,sufficient/high quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Male,No education + [lowest categories in country x],2.0,,7: Completely agree,4.0,6.0,4.0,4.0,1: Very unwilling,1: Very unwilling,2.0,4.0,3.0,4.0,5.0,4.0,66.0,sufficient/high quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Female,Mid in country X,3.0,2.0,5.0,4.0,5.0,6.0,6.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,27.0,sufficient/high quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Male,No education + [lowest categories in country x],2.0,,7: Completely agree,7: Completely agree,7: Completely agree,,,,,,,,,,,,low quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Female,Highest in country X,5.0,4.0,3.0,3.0,3.0,3.0,3.0,1: Very unwilling,1: Very unwilling,1: Very unwilling,3.0,3.0,3.0,3.0,3.0,33.0,low quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Male,Mid in country X,6.0,0: Left,1: Completely disagree,1: Completely disagree,1: Completely disagree,6.0,4.0,4.0,4.0,5.0,1: Does not apply at all,1: Does not apply at all,1: Does not apply at all,1: Does not apply at all,1: Does not apply at all,35.0,sufficient/high quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Male,Mid in country X,3.0,,6.0,5.0,6.0,2.0,5.0,3.0,3.0,4.0,6.0,7: Fully applies,6.0,7: Fully applies,6.0,58.0,sufficient/high quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Female,No education + [lowest categories in country x],1: Not interested at all,5.0,5.0,4.0,4.0,4.0,6.0,6.0,3.0,4.0,4.0,6.0,6.0,2.0,4.0,48.0,sufficient/high quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Male,No education + [lowest categories in country x],2.0,5.0,6.0,6.0,7: Completely agree,,,,,,,,,,,,low quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Female,Mid in country X,4.0,5.0,7: Completely agree,1: Completely disagree,1: Completely disagree,4.0,6.0,4.0,1: Very unwilling,4.0,5.0,3.0,3.0,5.0,6.0,50.0,sufficient/high quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Male,No education + [lowest categories in country x],1: Not interested at all,,3.0,5.0,1: Completely disagree,5.0,6.0,1: Very unwilling,1: Very unwilling,2.0,7: Fully applies,5.0,4.0,4.0,3.0,63.0,sufficient/high quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Female,Highest in country X,1: Not interested at all,5.0,7: Completely agree,5.0,7: Completely agree,6.0,4.0,3.0,1: Very unwilling,1: Very unwilling,4.0,5.0,5.0,3.0,5.0,26.0,sufficient/high quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Male,Mid in country X,1: Not interested at all,,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,58.0,sufficient/high quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Male,No education + [lowest categories in country x],4.0,6.0,4.0,4.0,3.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,34.0,sufficient/high quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Female,Mid in country X,1: Not interested at all,,6.0,4.0,6.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,6.0,63.0,sufficient/high quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Female,Mid in country X,1: Not interested at all,,7: Completely agree,7: Completely agree,7: Completely agree,7: Completely agree,3.0,1: Very unwilling,7: Very willing,7: Very willing,4.0,5.0,4.0,5.0,7: Fully applies,43.0,sufficient/high quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Female,No education + [lowest categories in country x],1: Not interested at all,,3.0,3.0,3.0,3.0,3.0,3.0,1: Very unwilling,4.0,5.0,5.0,5.0,5.0,5.0,55.0,low quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Male,No education + [lowest categories in country x],1: Not interested at all,,5.0,4.0,7: Completely agree,4.0,6.0,4.0,4.0,4.0,3.0,7: Fully applies,4.0,4.0,7: Fully applies,55.0,sufficient/high quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Female,No education + [lowest categories in country x],1: Not interested at all,,1: Completely disagree,1: Completely disagree,1: Completely disagree,,,,,,,,,,,,low quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Male,No education + [lowest categories in country x],4.0,5.0,7: Completely agree,7: Completely agree,7: Completely agree,,,,,,,,,,,,low quality response,0.0,0.0,0.0,control
United Kingdom,"Yes, I agree",Male,Mid in country X,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,41.0,low quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Female,No education + [lowest categories in country x],4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,24.0,low quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Female,Mid in country X,5.0,5.0,4.0,5.0,4.0,4.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,38.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Female,No education + [lowest categories in country x],1: Not interested at all,,7: Completely agree,7: Completely agree,7: Completely agree,4.0,7: Completely agree,1: Very unwilling,4.0,7: Very willing,7: Fully applies,7: Fully applies,7: Fully applies,7: Fully applies,4.0,51.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,Mid in country X,6.0,6.0,7: Completely agree,2.0,7: Completely agree,4.0,4.0,1: Very unwilling,3.0,3.0,6.0,6.0,6.0,4.0,6.0,60.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,Mid in country X,5.0,5.0,2.0,2.0,7: Completely agree,7: Completely agree,7: Completely agree,5.0,7: Very willing,6.0,7: Fully applies,7: Fully applies,4.0,6.0,6.0,38.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,No education + [lowest categories in country x],3.0,5.0,3.0,3.0,6.0,5.0,5.0,3.0,1: Very unwilling,2.0,5.0,5.0,2.0,2.0,7: Fully applies,46.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Female,Highest in country X,7: Very interested,9.0,6.0,3.0,5.0,6.0,4.0,1: Very unwilling,1: Very unwilling,4.0,4.0,6.0,6.0,2.0,5.0,64.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Female,Highest in country X,5.0,5.0,6.0,5.0,6.0,5.0,7: Completely agree,1: Very unwilling,1: Very unwilling,7: Very willing,7: Fully applies,7: Fully applies,7: Fully applies,1: Does not apply at all,7: Fully applies,36.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,Highest in country X,6.0,3.0,3.0,5.0,5.0,7: Completely agree,7: Completely agree,3.0,3.0,6.0,7: Fully applies,7: Fully applies,7: Fully applies,1: Does not apply at all,7: Fully applies,66.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Female,No education + [lowest categories in country x],4.0,5.0,7: Completely agree,7: Completely agree,7: Completely agree,7: Completely agree,7: Completely agree,5.0,1: Very unwilling,1: Very unwilling,3.0,4.0,3.0,7: Fully applies,7: Fully applies,63.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,Mid in country X,6.0,2.0,4.0,4.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,1: Does not apply at all,6.0,66.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,Highest in country X,6.0,9.0,5.0,6.0,6.0,,,,,,,,,,,,low quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Female,Highest in country X,4.0,5.0,4.0,2.0,4.0,5.0,6.0,4.0,1: Very unwilling,4.0,5.0,5.0,5.0,2.0,5.0,66.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Female,Highest in country X,7: Very interested,7.0,6.0,6.0,5.0,4.0,5.0,5.0,2.0,2.0,7: Fully applies,4.0,5.0,3.0,6.0,49.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,No education + [lowest categories in country x],5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,2.0,5.0,60.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,Highest in country X,7: Very interested,4.0,3.0,1: Completely disagree,3.0,7: Completely agree,6.0,1: Very unwilling,1: Very unwilling,3.0,7: Fully applies,1: Does not apply at all,6.0,1: Does not apply at all,1: Does not apply at all,61.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,Highest in country X,6.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,7: Fully applies,4.0,1: Does not apply at all,3.0,39.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,Highest in country X,7: Very interested,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,44.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,Highest in country X,7: Very interested,5.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,30.0,low quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,Mid in country X,6.0,10: Right,5.0,2.0,6.0,3.0,6.0,5.0,5.0,4.0,6.0,6.0,7: Fully applies,5.0,6.0,32.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Female,No education + [lowest categories in country x],1: Not interested at all,,7: Completely agree,4.0,6.0,6.0,7: Completely agree,1: Very unwilling,2.0,3.0,7: Fully applies,6.0,7: Fully applies,5.0,5.0,67.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,No education + [lowest categories in country x],7: Very interested,9.0,4.0,4.0,5.0,6.0,7: Completely agree,5.0,1: Very unwilling,4.0,5.0,5.0,6.0,3.0,3.0,74.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,No education + [lowest categories in country x],6.0,6.0,3.0,6.0,2.0,3.0,5.0,3.0,4.0,4.0,7: Fully applies,3.0,5.0,3.0,4.0,62.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,No education + [lowest categories in country x],5.0,,7: Completely agree,6.0,7: Completely agree,6.0,7: Completely agree,2.0,4.0,1: Very unwilling,5.0,6.0,6.0,4.0,6.0,61.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,Mid in country X,5.0,7.0,5.0,3.0,4.0,5.0,6.0,2.0,3.0,3.0,6.0,6.0,7: Fully applies,1: Does not apply at all,5.0,19.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,No education + [lowest categories in country x],7: Very interested,6.0,4.0,3.0,3.0,7: Completely agree,5.0,1: Very unwilling,1: Very unwilling,2.0,6.0,6.0,4.0,4.0,7: Fully applies,51.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,Highest in country X,6.0,7.0,3.0,2.0,3.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,81.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,No education + [lowest categories in country x],7: Very interested,7.0,5.0,2.0,4.0,4.0,2.0,1: Very unwilling,1: Very unwilling,1: Very unwilling,4.0,5.0,5.0,4.0,1: Does not apply at all,57.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,Highest in country X,5.0,2.0,2.0,2.0,4.0,4.0,5.0,2.0,1: Very unwilling,1: Very unwilling,7: Fully applies,2.0,7: Fully applies,1: Does not apply at all,7: Fully applies,69.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Female,No education + [lowest categories in country x],1: Not interested at all,,7: Completely agree,6.0,6.0,5.0,5.0,1: Very unwilling,1: Very unwilling,2.0,5.0,6.0,5.0,6.0,6.0,60.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Female,Mid in country X,4.0,4.0,3.0,7: Completely agree,7: Completely agree,6.0,5.0,4.0,1: Very unwilling,2.0,2.0,3.0,5.0,4.0,4.0,26.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,Highest in country X,3.0,4.0,2.0,4.0,5.0,3.0,6.0,5.0,3.0,5.0,3.0,6.0,4.0,3.0,5.0,41.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Female,Highest in country X,7: Very interested,4.0,7: Completely agree,6.0,7: Completely agree,7: Completely agree,7: Completely agree,4.0,4.0,7: Very willing,5.0,7: Fully applies,5.0,4.0,6.0,55.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,Mid in country X,6.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,50.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Female,Highest in country X,4.0,5.0,6.0,3.0,6.0,4.0,3.0,5.0,5.0,5.0,3.0,6.0,4.0,3.0,5.0,37.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Female,No education + [lowest categories in country x],3.0,5.0,3.0,2.0,3.0,2.0,7: Completely agree,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,57.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Female,Mid in country X,7: Very interested,10: Right,7: Completely agree,7: Completely agree,7: Completely agree,7: Completely agree,7: Completely agree,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,35.0,low quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Female,Highest in country X,7: Very interested,10: Right,4.0,4.0,4.0,7: Completely agree,7: Completely agree,6.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,24.0,low quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,No education + [lowest categories in country x],6.0,9.0,6.0,2.0,5.0,4.0,6.0,3.0,3.0,3.0,4.0,5.0,5.0,7: Fully applies,5.0,68.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,Mid in country X,7: Very interested,8.0,4.0,4.0,4.0,7: Completely agree,7: Completely agree,1: Very unwilling,1: Very unwilling,4.0,7: Fully applies,1: Does not apply at all,4.0,1: Does not apply at all,4.0,52.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,No education + [lowest categories in country x],4.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,2.0,5.0,67.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Female,No education + [lowest categories in country x],4.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,44.0,low quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Female,No education + [lowest categories in country x],5.0,8.0,5.0,4.0,4.0,6.0,6.0,1: Very unwilling,1: Very unwilling,1: Very unwilling,4.0,6.0,6.0,3.0,6.0,74.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,No education + [lowest categories in country x],4.0,6.0,3.0,3.0,4.0,4.0,3.0,2.0,1: Very unwilling,3.0,4.0,4.0,5.0,2.0,5.0,71.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Female,Highest in country X,4.0,7.0,5.0,4.0,5.0,5.0,6.0,5.0,4.0,5.0,6.0,5.0,5.0,3.0,6.0,32.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,No education + [lowest categories in country x],6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1: Very unwilling,2.0,4.0,4.0,4.0,4.0,4.0,31.0,low quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Female,Highest in country X,6.0,4.0,6.0,5.0,6.0,6.0,7: Completely agree,4.0,5.0,5.0,6.0,6.0,6.0,2.0,6.0,64.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,Highest in country X,5.0,8.0,3.0,1: Completely disagree,3.0,5.0,7: Completely agree,5.0,1: Very unwilling,4.0,7: Fully applies,5.0,7: Fully applies,3.0,6.0,78.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,Mid in country X,6.0,5.0,6.0,5.0,5.0,6.0,6.0,2.0,1: Very unwilling,3.0,6.0,5.0,7: Fully applies,1: Does not apply at all,6.0,52.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Female,Highest in country X,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,56.0,low quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Female,Mid in country X,6.0,8.0,4.0,1: Completely disagree,5.0,4.0,3.0,1: Very unwilling,1: Very unwilling,1: Very unwilling,4.0,3.0,4.0,3.0,3.0,53.0,low quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Female,No education + [lowest categories in country x],3.0,5.0,6.0,5.0,6.0,3.0,5.0,2.0,2.0,2.0,,,,,,,low quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,No education + [lowest categories in country x],3.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,2.0,3.0,2.0,47.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Female,Mid in country X,5.0,7.0,5.0,4.0,3.0,2.0,4.0,1: Very unwilling,1: Very unwilling,1: Very unwilling,7: Fully applies,7: Fully applies,7: Fully applies,2.0,7: Fully applies,66.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,Mid in country X,1: Not interested at all,,5.0,1: Completely disagree,4.0,1: Completely disagree,4.0,1: Very unwilling,1: Very unwilling,1: Very unwilling,6.0,3.0,7: Fully applies,1: Does not apply at all,2.0,39.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Female,Highest in country X,5.0,4.0,2.0,1: Completely disagree,2.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,4.0,2.0,6.0,65.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,No education + [lowest categories in country x],6.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,3.0,5.0,73.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Female,Highest in country X,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0,7: Very willing,4.0,6.0,5.0,3.0,4.0,50.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,No education + [lowest categories in country x],5.0,3.0,5.0,4.0,5.0,3.0,6.0,2.0,2.0,3.0,5.0,6.0,7: Fully applies,1: Does not apply at all,6.0,68.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,Highest in country X,7: Very interested,,3.0,1: Completely disagree,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,33.0,low quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,Highest in country X,5.0,4.0,4.0,4.0,4.0,5.0,5.0,1: Very unwilling,2.0,1: Very unwilling,3.0,4.0,2.0,4.0,4.0,33.0,low quality response,1.0,1.0,0.0,anti-elitist
United Kingdom,"Yes, I agree",Male,Highest in country X,6.0,3.0,4.0,6.0,3.0,4.0,5.0,6.0,6.0,5.0,3.0,5.0,3.0,1: Does not apply at all,4.0,29.0,sufficient/high quality response,1.0,1.0,0.0,anti-elitist
